"SiteID","Latitude","Longitude","PhaseID","gaussianModelMu","gaussianModelSigma","aDNAID","aDNACitationID","DepositionType","RiteID","IndividualID","Dismembered","Head","BodyPositioning","BurialSide","BurialOrientationMin","BurialOrientationMax","GraveGoods","Ochre","CitationID","time_added","user_added","time_last_update","user_last_update"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02641","C04944","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02642","C04945",\N,"1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02643","C04946","0","1","crouched","right","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02644","C04947",\N,"1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02645","C04948","0","1","crouched","back/left","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02646","C04949","0","1","crouched","left","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02647","C04950","0","1",\N,"left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02648","C04951","0","1","crouched","left","270","0","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02649","C04952",\N,\N,\N,\N,"180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02650","C04953",\N,"1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02651","C04954",\N,\N,\N,"right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02652","C04955","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02653","C04956","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02654","C04957","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02655","C04958","0","1","irregular",\N,"135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02656","C04959","0","1","crouched","left","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02657","C04960",\N,\N,\N,\N,\N,\N,"0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02658","C04961","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02659","C04962","0","1",\N,\N,"0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02660","C04963",\N,\N,\N,"right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02661","C04964","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02662","C04965","0","1","crouched","right","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02663","C04966",\N,\N,\N,\N,"135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02664","C04967","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02665","C04968","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02666","C04969","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02667","C04970","0","1","crouched","left","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02668","C04971",\N,"0","crouched","right","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02669","C04972",\N,\N,\N,\N,"225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02670","C04973","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02671","C04974","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02672","C04975","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02673","C04976","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02674","C04977","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02675","C04978","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02676","C04979","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02677","C04980","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02678","C04981",\N,\N,\N,\N,"135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02679","C04982","0","1","crouched","right","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02680","C04983",\N,"1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02681","C04984","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02682","C04985","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02683","C04986","0","1","crouched","right","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02684","C04987","0","1","crouched","right","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02685","C04988","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02686","C04989","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02687","C04990","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02688","C04991","0","1","crouched","right","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02689","C04992","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02690","C04993","0","1","crouched","right","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02691","C04994","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02692","C04995","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02693","C04996","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02694","C04997","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02695","C04998","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02696","C04999","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02697","C05000","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02698","C05001","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02699","C05002","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02700","C05003","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02701","C05004","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02702","C05005","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02703","C05006","1","1",\N,\N,\N,\N,"0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02704","C05007","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02705","C05008","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02706","C05009","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02707","C05010","0","1","crouched","left","270","0","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02708","C05011","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02709","C05012","0","1","crouched","right","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02710","C05013","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02711","C05014","0","1","crouched","left","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02712","C05015","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02713","C05016",\N,"1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02714","C05017","0","1","crouched","left","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02715","C05018","0","1","extended","back","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02716","C05019","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02717","C05020","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02718","C05021","0","1","crouched","back","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02719","C05022","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02720","C05023","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02721","C05024","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02722","C05025","0","1","crouched","left","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02723","C05026","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02724","C05027","0","1","extended","back","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02725","C05028","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02726","C05029","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02727","C05030","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02728","C05031","0","1","crouched","right","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02729","C05032","0","1","crouched","right","0","90","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02730","C05033",\N,"1","crouched",\N,"135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02731","C05034","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02732","C05035","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02733","C05036","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02734","C05037","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02735","C05038","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02736","C05039",\N,"1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02737","C05040","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02738","C05041","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02739","C05042","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02740","C05043","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02741","C05044","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02742","C05045","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02743","C05046","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02744","C05047",\N,\N,"crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02745","C05048","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02746","C05049",\N,\N,"crouched","left",\N,\N,"0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02747","C05050","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02748","C05051","0","1","crouched","right","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02749","C05052","0","1","crouched","right","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02750","C05053","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02751","C05054","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02752","C05055","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02753","C05056","0","1","extended","back","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02754","C05057","0","1","crouched","left","225","315","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02755","C05058",\N,"1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02756","C05059","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02757","C05060","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02758","C05061","0","1","crouched","left","180","270","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02759","C05062","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02760","C05063","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02761","C05064","0","1","crouched","right","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02762","C05065","0","1","crouched","left","90","180","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02763","C05066","0","1","crouched","right","45","135","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
"S10527","47.619","19.078","BUDAK1","4985","154",\N,\N,"inhumation","R02764","C05067","0","1","crouched","left","135","225","0","0","bondá2009a","2024-06-03 22:24:47","robert@localhost","2024-06-03 22:24:47","robert@localhost"
