ItemID,IndividualID,SiteID,PhaseID,RiteID,GraveGoods,Object,Material,MaterialType
Item-11337,C04401,S10255,ALSO4,R01226,1,vessel,clay,clay: pottery
Item-11337,C04401,S10255,ALSO4,R01226,1,tool,bone,animal
Item-11338,C04402,S10255,ALSO4,R01227,1,vessel,clay,clay: pottery
Item-11338,C04402,S10255,ALSO4,R01227,1,adze,stone,
Item-11338,C04402,S10255,ALSO4,R01227,1,blade,stone,flint
Item-11340,C04404,S10255,ALSO4,R01229,1,vessel,clay,clay: pottery
Item-11340,C04404,S10255,ALSO4,R01229,1,blade,stone,flint
Item-11341,C04405,S10255,ALSO4,R01230,1,vessel,clay,clay: pottery
Item-11341,C04405,S10255,ALSO4,R01230,1,mace: head,stone,
Item-11341,C04405,S10255,ALSO4,R01230,1,blade,stone,flint
Item-11341,C04405,S10255,ALSO4,R01230,1,altar,clay,clay: pottery
Item-11342,C04406,S10255,ALSO4,R01231,1,vessel,clay,clay: pottery
Item-11342,C04406,S10255,ALSO4,R01231,1,axe,stone,
Item-11342,C04406,S10255,ALSO4,R01231,1,adze,stone,
Item-11342,C04406,S10255,ALSO4,R01231,1,blade,stone,flint
Item-11342,C04406,S10255,ALSO4,R01231,1,bead,shell,animal: mollusca
Item-11342,C04406,S10255,ALSO4,R01231,1,tool,bone,animal
Item-11343,C04407,S10255,ALSO4,R01232,1,vessel,clay,clay: pottery
Item-11343,C04407,S10255,ALSO4,R01232,1,,bone,animal
Item-11344,C04408,S10255,ALSO4,R01233,1,vessel,clay,clay: pottery
Item-11344,C04408,S10255,ALSO4,R01233,1,blade,stone,flint
Item-11344,C04408,S10255,ALSO4,R01233,1,armring,shell,animal: mollusca
Item-11345,C04410,S10255,ALSO4,R01234,1,vessel,clay,clay: pottery
Item-11345,C04410,S10255,ALSO4,R01234,1,axe,stone,
Item-11345,C04410,S10255,ALSO4,R01234,1,blade,stone,flint
Item-11345,C04410,S10255,ALSO4,R01234,1,tool,bone,
Item-11345,C04410,S10255,ALSO4,R01234,1,bead,metal,copper
Item-11345,C04410,S10255,ALSO4,R01234,1,bead,shell,animal: mollusca
Item-11345,C04410,S10255,ALSO4,R01234,1,,bone,animal
Item-11346,C04411,S10255,ALSO4,R01235,1,axe,stone,
Item-11346,C04411,S10255,ALSO4,R01235,1,blade,stone,flint
Item-11346,C04411,S10255,ALSO4,R01235,1,bead,metal,copper
Item-11346,C04411,S10255,ALSO4,R01235,1,,tooth: canine,animal: wild boar
Item-11347,C04412,S10255,ALSO4,R01236,1,vessel,clay,clay: pottery
Item-11347,C04412,S10255,ALSO4,R01236,1,ring,metal,copper
Item-11347,C04412,S10255,ALSO4,R01236,1,bead,shell,animal: mollusca
Item-11347,C04412,S10255,ALSO4,R01236,1,tool,bone,animal
Item-11348,C04413,S10255,ALSO4,R01237,1,vessel,clay,clay: pottery
Item-11348,C04413,S10255,ALSO4,R01237,1,axe,stone,
Item-11348,C04413,S10255,ALSO4,R01237,1,adze,stone,
Item-11348,C04413,S10255,ALSO4,R01237,1,blade,stone,flint
Item-11348,C04413,S10255,ALSO4,R01237,1,ring,metal,copper
Item-11348,C04413,S10255,ALSO4,R01237,1,bead,metal,copper
Item-11349,C04414,S10255,ALSO4,R01238,1,vessel,clay,clay: pottery
Item-11349,C04414,S10255,ALSO4,R01238,1,axe,stone,
Item-11349,C04414,S10255,ALSO4,R01238,1,adze,stone,
Item-11349,C04414,S10255,ALSO4,R01238,1,tool,bone,animal
Item-11349,C04414,S10255,ALSO4,R01238,1,pendant,shell,animal: mollusca
Item-11349,C04414,S10255,ALSO4,R01238,1,blade,stone,flint
Item-11350,C04415,S10255,ALSO4,R01239,1,vessel,clay,clay: pottery
Item-11350,C04415,S10255,ALSO4,R01239,1,axe,stone,
Item-11350,C04415,S10255,ALSO4,R01239,1,adze,stone,
Item-11350,C04415,S10255,ALSO4,R01239,1,blade,stone,flint
Item-11350,C04415,S10255,ALSO4,R01239,1,tool,bone,animal
Item-11350,C04415,S10255,ALSO4,R01239,1,,tooth: canine,animal: wild boar
Item-11351,C04416,S10255,ALSO4,R01240,1,vessel,clay,clay: pottery
Item-11351,C04416,S10255,ALSO4,R01240,1,axe,stone,
Item-11351,C04416,S10255,ALSO4,R01240,1,adze,stone,
Item-11351,C04416,S10255,ALSO4,R01240,1,blade,stone,flint
Item-11352,C04417,S10255,ALSO4,R01241,1,vessel,clay,clay: pottery
Item-11352,C04417,S10255,ALSO4,R01241,1,axe,stone,
Item-11353,C04418,S10255,ALSO4,R01242,1,vessel,clay,clay: pottery
Item-11354,C04419,S10255,ALSO4,R01243,1,vessel,clay,clay: pottery
Item-11355,C04420,S10255,ALSO4,R01244,1,bead,shell,animal: mollusca
Item-11356,C04421,S10255,ALSO4,R01245,1,vessel,clay,clay: pottery
Item-11357,C04422,S10255,ALSO4,R01246,1,vessel,clay,clay: pottery
Item-11357,C04422,S10255,ALSO4,R01246,1,vessel,clay,clay: pottery
Item-11357,C04422,S10255,ALSO4,R01246,1,blade,stone,flint
Item-11357,C04422,S10255,ALSO4,R01246,1,,shell,animal: mollusca: freshwater
Item-11357,C04422,S10255,ALSO4,R01246,1,,bone,animal
Item-11358,C04423,S10255,ALSO4,R01247,1,vessel,clay,clay: pottery
Item-11359,C04424,S10255,ALSO4,R01248,1,vessel,clay,clay: pottery
Item-11359,C04424,S10255,ALSO4,R01248,1,bead,metal,copper
Item-11360,C04425,S10255,ALSO4,R01249,1,vessel,clay,clay: pottery
Item-11360,C04425,S10255,ALSO4,R01249,1,adze,stone,
Item-11360,C04425,S10255,ALSO4,R01249,1,,bone: mandible,animal: wild boar
Item-11361,C04426,S10255,ALSO4,R01250,1,vessel,clay,clay: pottery
Item-11361,C04426,S10255,ALSO4,R01250,1,bead,shell,animal: mollusca
Item-11361,C04426,S10255,ALSO4,R01250,1,,stone,
Item-11361,C04426,S10255,ALSO4,R01250,1,armring,shell,animal: mollusca
Item-11361,C04426,S10255,ALSO4,R01250,1,pendant,shell,animal: mollusca
Item-11361,C04426,S10255,ALSO4,R01250,1,,bone,animal
Item-11362,C04427,S10255,ALSO4,R01251,1,vessel,clay,clay: pottery
Item-11362,C04427,S10255,ALSO4,R01251,1,tool,bone,animal
Item-11362,C04427,S10255,ALSO4,R01251,1,,bone,animal
Item-11364,C04429,S10255,ALSO4,R01253,1,vessel,clay,clay: pottery
Item-11364,C04429,S10255,ALSO4,R01253,1,tool,stone,flint
Item-11364,C04429,S10255,ALSO4,R01253,1,artefact,metal,copper
Item-11364,C04429,S10255,ALSO4,R01253,1,ornament,shell,animal
Item-11364,C04429,S10255,ALSO4,R01253,1,,bone,animal
Item-11364,C04429,S10255,ALSO4,R01253,1,altar,clay,clay: pottery
Item-11365,C04430,S10255,ALSO4,R01254,1,vessel,clay,clay: pottery
Item-11367,C04434,S10255,ALSO4,R01258,1,vessel,clay,clay: pottery
Item-11367,C04434,S10255,ALSO4,R01258,1,axe,stone,
Item-11367,C04434,S10255,ALSO4,R01258,1,adze,stone,
Item-11367,C04434,S10255,ALSO4,R01258,1,blade,stone,flint
Item-11367,C04434,S10255,ALSO4,R01258,1,ring,metal,copper
Item-11367,C04434,S10255,ALSO4,R01258,1,bead,metal,copper
Item-11370,C04437,S10255,ALSO4,R01261,1,vessel,clay,clay: pottery
Item-11370,C04437,S10255,ALSO4,R01261,1,vessel,clay,clay: pottery
Item-11370,C04437,S10255,ALSO4,R01261,1,,bone,animal
Item-11371,C04438,S10255,ALSO4,R01262,1,vessel,clay,clay: pottery
Item-11371,C04438,S10255,ALSO4,R01262,1,,bone: skull,animal: dog
Item-11371,C04438,S10255,ALSO4,R01262,1,,bone,animal
Item-11371,C04438,S10255,ALSO4,R01262,1,,stone,
Item-11372,C04439,S10255,ALSO4,R01263,1,vessel,clay,clay: pottery
Item-11372,C04439,S10255,ALSO4,R01263,1,adze,stone,
Item-11373,C04440,S10255,ALSO4,R01264,1,vessel,clay,clay: pottery
Item-11377,C04444,S10255,ALSO4,R01268,1,vessel,clay,clay: pottery
Item-11377,C04444,S10255,ALSO4,R01268,1,blade,stone,flint
Item-11377,C04444,S10255,ALSO4,R01268,1,tool,bone,animal
Item-11378,C04445,S10255,ALSO4,R01269,1,vessel,clay,clay: pottery
Item-11628,C00148,S10570,MZAL-LA1,R00333,1,vessel,clay,clay: pottery
Item-11629,C00149,S10570,MZAL-LA1,R00334,1,vessel,clay,clay: pottery
Item-11629,C00149,S10570,MZAL-LA1,R00334,1,vessel,clay,clay: pottery
Item-11630,C00150,S10570,MZAL-LA1,R00335,1,vessel,clay,clay: pottery
Item-11631,C00151,S10570,MZAL-LA1,R00336,1,vessel,clay,clay: pottery
Item-11631,C00151,S10570,MZAL-LA1,R00336,1,vessel,clay,clay: pottery
Item-11631,C00151,S10570,MZAL-LA1,R00336,1,vessel,clay,clay: pottery
Item-11632,C00155,S10570,MZAL-LA1,R00340,1,vessel,clay,clay: pottery
Item-11633,C00157,S10570,MZAL-LA1,R00342,1,vessel,clay,clay: pottery
Item-11634,C00158,S10570,MZAL-LA1,R00343,1,vessel,clay,clay: pottery
Item-11635,C00159,S10570,MZAL-LA1,R00344,1,vessel,clay,clay: pottery
Item-11635,C00159,S10570,MZAL-LA1,R00344,1,vessel,clay,clay: pottery
Item-12384,C03362,S10129,KLH1,R00423,1,plaque,shell,animal: mollusca
Item-12384,C03362,S10129,KLH1,R00423,1,grinding stone,stone,quartzite
Item-12384,C03362,S10129,KLH1,R00423,1,,stone,quartzite
Item-12385,C03365,S10129,KLH1,R00426,1,vessel,clay,clay: pottery
Item-12385,C03365,S10129,KLH1,R00426,1,vessel,clay,clay: pottery
Item-12386,C03369,S10129,KLH1,R00430,1,,shell,animal: mollusca
Item-12387,C03370,S10129,KLH1,R00431,1,bead,shell,animal: mollusca
Item-12387,C03370,S10129,KLH1,R00431,1,,stone,limestone
Item-12387,C03370,S10129,KLH1,R00431,1,pendant,shell,animal: mollusca
Item-12387,C03370,S10129,KLH1,R00431,1,blade,stone,flint
Item-12387,C03370,S10129,KLH1,R00431,1,adze,stone,amphibolite
Item-12387,C03370,S10129,KLH1,R00431,1,vessel,clay,clay: pottery
Item-12388,C03375,S10129,KLH1,R00436,1,vessel,clay,clay: pottery
Item-12388,C03375,S10129,KLH1,R00436,1,grinder,stone,sandstone
Item-12388,C03375,S10129,KLH1,R00436,1,,stone,quartzite
Item-12389,C03378,S10129,KLH1,R00439,1,vessel,clay,clay: pottery
Item-12389,C03378,S10129,KLH1,R00439,1,blade,stone,flint: Krumlovský les-Hornstein II
Item-12389,C03378,S10129,KLH1,R00439,1,blade,stone,flint: Jurassic-Cracow
Item-12389,C03378,S10129,KLH1,R00439,1,blade,stone,flint
Item-12390,C03383,S10129,KLH1,R00444,1,adze,stone,amphibolite
Item-12391,C03385,S10129,KLH1,R00446,1,vessel,clay,clay: pottery
Item-12391,C03385,S10129,KLH1,R00446,1,,bone,animal
Item-12392,C03387,S10129,KLH1,R00448,1,vessel,clay,clay: pottery
Item-12392,C03387,S10129,KLH1,R00448,1,point,bone: metatarsal,animal: small ruminant
Item-12392,C03387,S10129,KLH1,R00448,1,adze,stone,amphibolite
Item-12392,C03387,S10129,KLH1,R00448,1,vessel,clay,clay: pottery
Item-12392,C03387,S10129,KLH1,R00448,1,vessel,clay,clay: pottery
Item-12392,C03387,S10129,KLH1,R00448,1,vessel,clay,clay: pottery
Item-12393,C03389,S10129,KLH1,R00450,1,blade,stone,flint
Item-12395,C03395,S10129,KLH1,R00456,1,bead,shell,animal: mollusca
Item-12396,C03400,S10129,KLH1,R00461,1,axe: flat,stone,slate: siliceous
Item-12396,C03400,S10129,KLH1,R00461,1,bead,shell,animal: mollusca
Item-12396,C03400,S10129,KLH1,R00461,1,pendant,shell,animal: mollusca
Item-12396,C03400,S10129,KLH1,R00461,1,vessel,clay,clay: pottery
Item-12396,C03400,S10129,KLH1,R00461,1,vessel,clay,clay: pottery
Item-12397,C03401,S10129,KLH1,R00462,1,axe,stone,
Item-12398,C03403,S10129,KLH1,R00464,1,grinding stone,stone,quartzite
Item-12399,C03405,S10129,KLH1,R00466,1,,graphite,
Item-12399,C03405,S10129,KLH1,R00466,1,vessel,clay,clay: pottery
Item-12399,C03405,S10129,KLH1,R00466,1,grinder,stone,sandstone
Item-12399,C03405,S10129,KLH1,R00466,1,vessel,clay,clay: pottery
Item-12399,C03405,S10129,KLH1,R00466,1,axe: flat,stone,slate: gneiss
Item-12400,C03406,S10129,KLH1,R00467,1,adze,stone,amphibolite
Item-12400,C03406,S10129,KLH1,R00467,1,,stone,flint
Item-12400,C03406,S10129,KLH1,R00467,1,gag,bone,animal
Item-12400,C03406,S10129,KLH1,R00467,1,gag,bone,animal
Item-12401,C03407,S10129,KLH1,R00468,1,grinder,stone,sandstone
Item-12402,C03408,S10129,KLH1,R00469,1,vessel,clay,clay: pottery
Item-12402,C03408,S10129,KLH1,R00469,1,vessel,clay,clay: pottery
Item-12403,C03411,S10129,KLH1,R00472,1,vessel,clay,clay: pottery
Item-12403,C03411,S10129,KLH1,R00472,1,,stone,flint
Item-12404,C03412,S10129,KLH1,R00473,1,bead,shell,animal: mollusca
Item-12405,C03413,S10129,KLH1,R00474,1,adze,stone,amphibolite
Item-12407,C03418,S10129,KLH1,R00479,1,,wood,charcoal
Item-12407,C03418,S10129,KLH1,R00479,1,vessel,clay,clay: pottery
Item-12407,C03418,S10129,KLH1,R00479,1,vessel,clay,clay: pottery
Item-12410,C03424,S10129,KLH1,R00485,1,,graphite,
Item-12410,C03424,S10129,KLH1,R00485,1,vessel,clay,clay: pottery
Item-12411,C03425,S10129,KLH1,R00486,1,vessel,clay,clay: pottery
Item-12412,C03426,S10129,KLH1,R00487,1,vessel,clay,clay: pottery
Item-12413,C03427,S10129,KLH1,R00488,1,vessel,clay,clay: pottery
Item-12413,C03427,S10129,KLH1,R00488,1,,tooth,animal: auroch
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12414,C03428,S10129,KLH1,R00489,1,vessel,clay,clay: pottery
Item-12415,C03429,S10129,KLH1,R00490,1,vessel,clay,clay: pottery
Item-12416,C03434,S10129,KLH1,R00495,1,vessel,clay,clay: pottery
Item-12417,C03435,S10129,KLH1,R00496,1,vessel,clay,clay: pottery
Item-12417,C03435,S10129,KLH1,R00496,1,axe: flat,stone,amphibolite
Item-12417,C03435,S10129,KLH1,R00496,1,vessel,clay,clay: pottery
Item-12417,C03435,S10129,KLH1,R00496,1,vessel,clay,clay: pottery
Item-12417,C03435,S10129,KLH1,R00496,1,vessel,clay,clay: pottery
Item-12418,C03437,S10129,KLH1,R00498,1,vessel,clay,clay: pottery
Item-12418,C03437,S10129,KLH1,R00498,1,vessel,clay,clay: pottery
Item-12419,C03438,S10129,KLH1,R00499,1,vessel,clay,clay: pottery
Item-12420,C03442,S10129,KLH1,R00503,1,vessel,clay,clay: pottery
Item-12421,C03443,S10129,KLH1,R00504,1,vessel,clay,clay: pottery
Item-12422,C03445,S10129,KLH1,R00506,1,axe: flat,stone,amphibolite
Item-12422,C03445,S10129,KLH1,R00506,1,,stone,granite
Item-12422,C03445,S10129,KLH1,R00506,1,,bone: femur,animal: auroch
Item-12423,C03446,S10129,KLH1,R00507,1,vessel,clay,clay: pottery
Item-12423,C03446,S10129,KLH1,R00507,1,,bone: skull,animal
Item-12423,C03446,S10129,KLH1,R00507,1,vessel,clay,clay: pottery
Item-12559,C09361,S11354,BESTA3,R03757,1,,,
Item-12562,C09369,S11301,BOOLOST1,R03765,1,piercer,bone,animal
Item-12562,C09369,S11301,BOOLOST1,R03765,1,dagger,bone,animal
Item-12562,C09369,S11301,BOOLOST1,R03765,1,comb,bone,animal
Item-12562,C09369,S11301,BOOLOST1,R03765,1,,bone: maxilla,animal: deer
Item-12562,C09369,S11301,BOOLOST1,R03765,1,,bone: maxilla,animal: reindeer
Item-12562,C09369,S11301,BOOLOST1,R03765,1,plaque,metal,bronze
Item-12562,C09369,S11301,BOOLOST1,R03765,1,,shell,animal: mollusca
Item-12562,C09369,S11301,BOOLOST1,R03765,1,,shell,animal: mollusca
Item-12562,C09369,S11301,BOOLOST1,R03765,1,chisel,stone,flint
Item-12562,C09369,S11301,BOOLOST1,R03765,1,dagger,stone,flint
Item-12562,C09369,S11301,BOOLOST1,R03765,1,pigment: lump,stone,ochre
Item-12562,C09369,S11301,BOOLOST1,R03765,1,,stone,pumice
Item-12566,C09367,S11301,BOOLOST1,R03763,1,dagger,bone,animal
Item-12566,C09367,S11301,BOOLOST1,R03763,1,plaque,bone,animal
Item-12566,C09367,S11301,BOOLOST1,R03763,1,squeezer,bone,animal
Item-12566,C09367,S11301,BOOLOST1,R03763,1,piercer,bone,animal
Item-12566,C09367,S11301,BOOLOST1,R03763,1,point,bone,animal
Item-12566,C09367,S11301,BOOLOST1,R03763,1,,metal,ironstone
Item-12566,C09367,S11301,BOOLOST1,R03763,1,flake,stone,quartz
Item-12566,C09367,S11301,BOOLOST1,R03763,1,,tooth: incisor,animal: beaver
Item-12567,C09368,S11301,BOOLOST1,R03764,1,,,
Item-12578,C09377,S07897,DOSN2,R03773,1,awl,bone,animal
Item-12579,C09378,S07894,DRG1,R03774,1,dagger,bone: metacarpus/metatarsus,animal: red deer
Item-12579,C09378,S07894,DRG1,R03774,1,pendant,tooth,animal: elk
Item-12579,C09378,S07894,DRG1,R03774,1,pendant,tooth,animal: red deer
Item-12580,C09379,S07894,DRG1,R03775,1,pendant,resin,amber
Item-12580,C09379,S07894,DRG1,R03775,1,pin,bone,
Item-12580,C09379,S07894,DRG1,R03775,1,spatula,bone,animal
Item-12580,C09379,S07894,DRG1,R03775,1,bracer,bone,animal
Item-12580,C09379,S07894,DRG1,R03775,1,strike-a-light,stone,flint
Item-12580,C09379,S07894,DRG1,R03775,1,axe: hammer,stone,greenstone
Item-12580,C09379,S07894,DRG1,R03775,1,arrowhead,stone,
Item-12580,C09379,S07894,DRG1,R03775,1,arrowhead,stone,
Item-12580,C09379,S07894,DRG1,R03775,1,arrowhead,stone,
Item-12580,C09379,S07894,DRG1,R03775,1,pectoral,tooth,animal: red deer
Item-12580,C09379,S07894,DRG1,R03775,1,pendant,tooth,animal: red deer
Item-12580,C09379,S07894,DRG1,R03775,1,pendant,tooth: incisor,animal: auroch
Item-12580,C09379,S07894,DRG1,R03775,1,,tooth: incisor,animal: wild boar
Item-12582,C09380,S07894,DRG2,R03776,1,headstone,antler,
Item-12582,C09380,S07894,DRG2,R03776,1,vessel,clay,clay: pottery
Item-12582,C09380,S07894,DRG2,R03776,1,blade,stone,flint
Item-12621,C09405,S11313,HENBOG1,R03801,1,blade,stone,flint
Item-12636,C09430,S11317,KASTA1,R03826,1,,,
Item-12667,C09475,S10221,KYNDUBA,R03871,1,fibula,metal,
Item-12667,C09475,S10221,KYNDUBA,R03871,1,knife,metal,
Item-12713,C09528,S11339,STOREEP1,R03924,1,boat,wood,wood: alder
Item-12714,C09529,S11414,STOREFL1,R03925,1,,bone,animal: swan
Item-12715,C09530,S11414,STOREFL1,R03926,1,awl,bone,animal: bird
Item-12715,C09530,S11414,STOREFL1,R03926,1,purse,organic,
Item-12715,C09530,S11414,STOREFL1,R03926,1,tinder,fungus,fungus: hoof fungus
Item-12715,C09530,S11414,STOREFL1,R03926,1,strike-a-light,stone,pyrite
Item-12715,C09530,S11414,STOREFL1,R03926,1,strike-a-light,stone,flint
Item-12715,C09530,S11414,STOREFL1,R03926,1,flake,stone,flint
Item-12716,C09531,S11340,STROB1,R03927,1,,,
Item-12734,C09560,S11308,VIGFE1,R03956,1,,,
Item-12735,C09561,S11308,VIGFE1,R03957,1,,,
Item-12736,C09562,S11308,VIGFE1,R03958,1,,,
Item-12737,C09563,S11308,VIGFE2,R03959,1,,,
Item-12752,C09392,S11307,FANEF1,R03788,1,staff,antler,animal
Item-12752,C09392,S11307,FANEF1,R03788,1,flake,stone,flint
Item-12752,C09392,S11307,FANEF1,R03788,1,flake-knife,stone,flint
Item-12774,C03242,S08787,RDVE4,R02316,1,vessel,clay,clay: pottery
Item-12777,C09648,S11473,AVLEB1,R03963,1,,tooth,animal
Item-12777,C09648,S11473,AVLEB1,R03963,1,ornament,bone,animal
Item-12777,C09648,S11473,AVLEB1,R03963,1,,tooth: canine: upper,animal: wild boar
Item-12777,C09648,S11473,AVLEB1,R03963,1,ornament,tooth: canine: upper,animal: wild boar
Item-12778,C09649,S11473,AVLEB1,R03964,1,bead,resin,amber
Item-12780,C09651,S11474,BARHOJ1,R03966,1,vessel,clay,clay: pottery
Item-12780,C09651,S11474,BARHOJ1,R03966,1,vessel,clay,clay: pottery
Item-12832,C09758,S10157,ZVEJN3,R04020,1,,resin,amber
Item-12832,C09758,S10157,ZVEJN3,R04020,1,arrowhead,stone,flint
Item-12832,C09758,S10157,ZVEJN3,R04020,1,chip,stone,flint
Item-12832,C09758,S10157,ZVEJN3,R04020,1,figurine,antler,
Item-12832,C09758,S10157,ZVEJN3,R04020,1,figurine,clay,clay: pottery
Item-12832,C09758,S10157,ZVEJN3,R04020,1,hook,bone,animal
Item-12832,C09758,S10157,ZVEJN3,R04020,1,ornament,resin,amber
Item-12832,C09758,S10157,ZVEJN3,R04020,1,ring,resin,amber
Item-12832,C09758,S10157,ZVEJN3,R04020,1,ring,stone,
Item-12832,C09758,S10157,ZVEJN3,R04020,1,arrowhead,stone,flint
Item-12832,C09758,S10157,ZVEJN3,R04020,1,arrowhead,stone,flint
Item-12832,C09758,S10157,ZVEJN3,R04020,1,flake,stone,flint
Item-12832,C09758,S10157,ZVEJN3,R04020,1,mallet,antler,animal
Item-12832,C09758,S10157,ZVEJN3,R04020,1,,antler,animal
Item-12832,C09758,S10157,ZVEJN3,R04020,1,flake,stone,flint
Item-12832,C09758,S10157,ZVEJN3,R04020,1,figurine,antler,animal
Item-12832,C09758,S10157,ZVEJN3,R04020,1,hook,bone,animal
Item-12832,C09758,S10157,ZVEJN3,R04020,1,whetstone,stone,sandstone
Item-12832,C09758,S10157,ZVEJN3,R04020,1,,antler,animal
Item-12832,C09758,S10157,ZVEJN3,R04020,1,figurine,clay,clay: pottery
Item-12833,C09759,S10157,ZVEJN3,R04021,1,awl,stone,
Item-12833,C09759,S10157,ZVEJN3,R04021,1,chisel,bone,animal: goat
Item-12833,C09759,S10157,ZVEJN3,R04021,1,vessel,clay,clay: pottery
Item-12834,C09760,S10157,ZVEJN1,R04022,1,pendant,tooth,animal
Item-12834,C09760,S10157,ZVEJN1,R04022,1,pendant,tooth,animal: elk
Item-12834,C09760,S10157,ZVEJN1,R04022,1,pendant,tooth,animal: wild boar
Item-12834,C09760,S10157,ZVEJN1,R04022,1,pendant,tooth,animal: wild boar
Item-12834,C09760,S10157,ZVEJN1,R04022,1,pendant,tooth,animal: wild boar
Item-12834,C09760,S10157,ZVEJN1,R04022,1,pendant,tooth,animal: wild boar
Item-12835,C09761,S10157,ZVEJN1,R04023,1,,bone,animal: bird
Item-12836,C09762,S10157,ZVEJN2,R04024,1,pendant,tooth,animal
Item-12841,C09765,S10157,ZVEJN2,R04027,1,,,
Item-12843,C09767,S10157,ZVEJN2,R04029,1,spearhead,bone,animal
Item-12843,C09767,S10157,ZVEJN2,R04029,1,pendant,tooth,animal
Item-12846,C09770,S10157,ZVEJN2,R04032,1,pendant,tooth,animal
Item-12846,C09770,S10157,ZVEJN2,R04032,1,implement,tooth: canine: upper,animal: wild boar
Item-12846,C09770,S10157,ZVEJN2,R04032,1,point,bone,animal
Item-12846,C09770,S10157,ZVEJN2,R04032,1,flake,stone,flint: calcareous
Item-12846,C09770,S10157,ZVEJN2,R04032,1,,bone,animal: bird
Item-12847,C09771,S10157,ZVEJN2,R04033,1,pendant,tooth,animal
Item-12847,C09771,S10157,ZVEJN2,R04033,1,arrowhead,bone,animal
Item-12847,C09771,S10157,ZVEJN2,R04033,1,harpoon,bone,animal
Item-12847,C09771,S10157,ZVEJN2,R04033,1,knife,bone,animal
Item-12849,C09773,S10157,ZVEJN2,R04035,1,pendant,tooth,animal
Item-12849,C09773,S10157,ZVEJN2,R04035,1,figurine,bone,animal
Item-12850,C09774,S10157,ZVEJN3,R04036,1,pendant,tooth,animal
Item-12850,C09774,S10157,ZVEJN3,R04036,1,pendant,tooth,animal
Item-12850,C09774,S10157,ZVEJN3,R04036,1,,bone,animal: bird
Item-12851,C09775,S10157,ZVEJN3,R04037,1,awl,bone,
Item-12851,C09775,S10157,ZVEJN3,R04037,1,,tooth,animal: beaver
Item-12851,C09775,S10157,ZVEJN3,R04037,1,flake,stone,flint
Item-12851,C09775,S10157,ZVEJN3,R04037,1,core,stone,flint
Item-12851,C09775,S10157,ZVEJN3,R04037,1,vessel,clay,clay: pottery
Item-12851,C09775,S10157,ZVEJN3,R04037,1,vessel,clay,clay: pottery
Item-12851,C09775,S10157,ZVEJN3,R04037,1,arrowhead,stone,flint
Item-12851,C09775,S10157,ZVEJN3,R04037,1,point,bone,
Item-12851,C09775,S10157,ZVEJN3,R04037,1,,tooth: incisor,animal: beaver
Item-12854,C09777,S10157,ZVEJN3,R04039,1,spearhead,bone,animal
Item-12854,C09777,S10157,ZVEJN3,R04039,1,spearhead: point,bone,animal
Item-12854,C09777,S10157,ZVEJN3,R04039,1,pendant,tooth,animal
Item-12854,C09777,S10157,ZVEJN3,R04039,1,,bone,animal: bird
Item-12855,C09778,S10157,ZVEJN3,R04040,1,,bone,animal: bird
Item-12855,C09778,S10157,ZVEJN3,R04040,1,flake,stone,quartz
Item-12856,C09779,S10157,ZVEJN3,R04041,1,button,resin,amber
Item-12856,C09779,S10157,ZVEJN3,R04041,1,pendant,bone,animal: sturgeon
Item-12856,C09779,S10157,ZVEJN3,R04041,1,figurine,,
Item-12856,C09779,S10157,ZVEJN3,R04041,1,figurine,,
Item-12856,C09779,S10157,ZVEJN3,R04041,1,figurine,antler,animal
Item-12856,C09779,S10157,ZVEJN3,R04041,1,arrowhead,bone,animal
Item-12856,C09779,S10157,ZVEJN3,R04041,1,flake,stone,flint
Item-12857,C09780,S10157,ZVEJN3,R04042,1,arrowhead/spearhead,stone,flint
Item-12857,C09780,S10157,ZVEJN3,R04042,1,scraper,stone,flint
Item-12857,C09780,S10157,ZVEJN3,R04042,1,flake,stone,flint
Item-12857,C09780,S10157,ZVEJN3,R04042,1,awl,bone,animal
Item-12857,C09780,S10157,ZVEJN3,R04042,1,,antler,animal: roe deer
Item-12857,C09780,S10157,ZVEJN3,R04042,1,tablet,resin,amber
Item-12857,C09780,S10157,ZVEJN3,R04042,1,,tooth: incisor,animal: beaver
Item-12858,C09781,S10157,ZVEJN3,R04043,1,vessel,clay,clay: pottery
Item-12859,C09782,S10157,ZVEJN4,R04044,1,plaque,antler,animal
Item-12861,C09784,S10157,ZVEJN5,R04046,1,,tooth: molar,animal: elk
Item-12861,C09784,S10157,ZVEJN5,R04046,1,,bone: mandible,animal: beaver
Item-12861,C09784,S10157,ZVEJN5,R04046,1,,tooth: incisor,animal: elk
Item-12876,C09728,S10157,ZVEJN1,R03990,1,,stone,flint
