aDNAID,SiteID,Latitude,Longitude,PhaseID,gaussianModelMu,gaussianModelSigma,aDNACitationID,DepositionType,RiteID,IndividualID,Dismembered,Head,BodyPositioning,BurialSide,BurialOrientationMin,BurialOrientationMax,GraveGoods,Ochre,CitationID,time_added,user_added,time_last_update,user_last_update,DepositionType_bog body,DepositionType_cenotaph,DepositionType_cremation,DepositionType_disarticulated,DepositionType_inhumation,DepositionType_inhumation: carbonized,BodyPositioning_crouched,BodyPositioning_extended,"BodyPositioning_extended, rhomboid",BodyPositioning_heap,BodyPositioning_inside a vessel,BodyPositioning_irregular,BodyPositioning_prone,BodyPositioning_scattered,BodyPositioning_sitting,BurialSide_back,BurialSide_back/left,BurialSide_back/right,BurialSide_bottom,BurialSide_front,BurialSide_front/left,BurialSide_front/right,BurialSide_left,BurialSide_left/back,BurialSide_left/front,BurialSide_right,BurialSide_right/back,BurialSide_right/front,Num,TIME,ANCE1,ANCE2,ANCE3,ANCE4,ANCE5,ANCE6,ANCE7,ANCE8,ANCE9,ov_dist_mds2_retro_default,ov_dist_pca5_retro_default,Date_BP_Median,YearBP,MobilityMatch_distance,AncestryMatch_distance,EHG,WHG,LVN,CHG
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03177,C05480,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2089,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03178,C05481,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2090,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03179,C05482,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2091,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03180,C05483,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2092,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA1,8699,226,,cremation,R03181,C05484,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2093,,1e-05,0.064968,1e-05,0.615245,0.006909,0.312828,1e-05,1e-05,1e-05,79,311,,8699,366.301959854337,380.825176078429,0.0636275726876916,0.833565773350786,0.125068297266327,0
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03182,C05485,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2094,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03183,C05486,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2095,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03184,C05487,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2096,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03185,C05488,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2097,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03186,C05489,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2098,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03187,C05490,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2099,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03188,C05491,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2100,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03189,C05492,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2101,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03190,C05493,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2102,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03191,C05494,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2103,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03192,C05495,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2104,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03193,C05496,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2105,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03194,C05497,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2106,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03195,C05498,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2107,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03196,C05499,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2108,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03197,C05500,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2109,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA1,8699,226,,cremation,R03198,C05501,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2110,,1e-05,0.064968,1e-05,0.615245,0.006909,0.312828,1e-05,1e-05,1e-05,79,311,,8699,366.301959854337,380.825176078429,0.0636275726876916,0.833565773350786,0.125068297266327,0
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03199,C05502,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2111,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03200,C05503,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2112,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03201,C05504,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2113,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03202,C05505,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2114,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03203,C05506,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2115,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03204,C05507,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2116,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03205,C05508,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2117,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03206,C05509,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2118,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03207,C05510,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2119,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03208,C05511,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2120,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03209,C05512,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2121,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03210,C05513,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2122,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03211,C05514,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2123,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03212,C05515,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2124,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03213,C05516,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2125,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03214,C05517,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2126,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03215,C05518,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2127,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03216,C05519,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2128,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03217,C05520,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2129,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03218,C05521,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2130,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03219,C05522,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2131,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03220,C05523,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2132,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03221,C05524,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2133,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA1,8699,226,,cremation,R03222,C05525,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2134,,1e-05,0.064968,1e-05,0.615245,0.006909,0.312828,1e-05,1e-05,1e-05,79,311,,8699,366.301959854337,380.825176078429,0.0636275726876916,0.833565773350786,0.125068297266327,0
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03223,C05526,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2135,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03224,C05527,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2136,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03225,C05528,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2137,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03226,C05529,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2138,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03227,C05530,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2139,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA2,4423,97,,cremation,R03228,C05531,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2140,,0.000701,0.018369,1e-05,0.155769,1e-05,0.752298,1e-05,0.072824,1e-05,445,911,,4423,135.666890128458,407.072923645417,0.11687079435368,0.206726053290359,0.631122986592316,0.00987779812391559
,S10528,46.942,18.934,DUNA3,7032,329,,cremation,R03229,C05532,1,,inside a vessel,,,,1,0,vicze2011a,2024-06-03T22:24:47Z,robert@localhost,2024-06-03T22:24:47Z,robert@localhost,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2141,,0.000132,1e-05,0.001182,0.054149,0.009331,0.896523,1e-05,0.038639,2.4e-05,369,401,,7032,79.244434403863,92.8152924055138,0.0058072801873725,0.0691335027169757,0.832839412554497,0
