IND	LAT	LON	TIME	ANCE1	ANCE2	ANCE3	ANCE4	ANCE5	ANCE6	ANCE7	ANCE8	ANCE9
HGDP00088	30.4810058774427	66.5530501446221	0	0.00142	0.20459	0.010761	0.005009	0.02377	0.133281	0.055229	0.565929	1e-05
HGDP00090	30.4437578823417	66.4644191588275	0	1e-05	0.18606	0.023214	0.02125	0.030961	0.084014	0.078944	0.568248	0.007299
HGDP00092	30.5748062584549	66.4705587008502	0	1e-05	0.186342	0.011723	0.009041	0.043505	0.072614	0.073248	0.603507	1e-05
HGDP00094	30.4323032608256	66.540588047402	0	0.003664	0.205825	0.011993	0.002974	0.032347	0.12039	0.064425	0.552014	0.006369
HGDP00096	30.5090441645589	66.5421462425496	0	1e-05	0.194373	0.01774	0.014443	0.024721	0.092692	0.071468	0.584543	1e-05
HGDP00098	30.4210659313481	66.5542743452359	0	1e-05	0.202639	0.04148	0.001929	0.028561	0.109719	0.070131	0.540962	0.004569
HGDP00001	30.4606981626246	66.5189516056329	0	0.004177	0.194697	0.01497	0.028438	0.033273	0.09756	0.053084	0.57379	1e-05
HGDP00003	30.4873678741977	66.4246138760354	0	1e-05	0.195509	0.009692	0.003193	0.031341	0.123255	0.0556	0.579591	0.001809
HGDP00005	30.5293362316675	66.5092361941934	0	0.005206	0.189355	0.010396	0.008879	0.028056	0.114626	0.051594	0.572278	0.01961
HGDP00007	30.4524374988861	66.563703198079	0	1e-05	0.188495	0.009744	0.009325	0.02015	0.120675	0.063033	0.588557	1e-05
HGDP00011	30.4180417640135	66.4580143350642	0	1e-05	0.198483	1e-05	0.006795	0.022182	0.116994	0.067606	0.586455	0.001465
HGDP00015	30.4473698858172	66.5415955331177	0	1e-05	0.187045	0.0024	0.007175	0.02879	0.119237	0.055427	0.599906	1e-05
HGDP00017	30.4586015357636	66.4832637426443	0	0.003201	0.186642	0.003153	0.011011	0.035623	0.124488	0.04869	0.587182	1e-05
HGDP00019	30.5211127368268	66.4194713451434	0	0.016393	0.19291	0.00639	0.004213	0.03226	0.158831	0.067128	0.512375	0.0095
HGDP00021	30.4244459518697	66.5643157946411	0	1e-05	0.182338	0.030857	0.015693	0.042204	0.110894	0.035552	0.582442	1e-05
HGDP00023	30.4692891705316	66.4461275060661	0	0.004369	0.18151	0.005623	0.016556	0.026379	0.105737	0.039569	0.609645	0.010611
HGDP00025	30.4075253935531	66.4504544542171	0	0.004753	0.197163	1e-05	0.020682	0.028864	0.108218	0.053814	0.586487	1e-05
HGDP00027	30.5111708269455	66.411402200209	0	0.007754	0.199224	0.026661	0.010727	0.034194	0.111265	0.056394	0.553771	1e-05
HGDP00031	30.4524750458077	66.5059421725105	0	0.005608	0.19891	0.012205	0.022782	0.030438	0.107764	0.06253	0.559754	1e-05
HGDP00033	30.4535449474584	66.4790223777294	0	0.000321	0.181133	0.004662	0.020979	0.029728	0.124837	0.054777	0.583554	1e-05
HGDP00035	30.5778982473537	66.4742349931505	0	0.003688	0.18304	0.020245	0.006051	0.030441	0.091467	0.065875	0.599184	1e-05
HGDP00037	30.4226370144635	66.5948817675468	0	0.000641	0.196244	0.00104	0.028681	0.030239	0.121668	0.066827	0.55465	1e-05
HGDP00039	30.4739252370782	66.5258733801078	0	0.000475	0.190341	0.030631	0.006947	0.049095	0.092196	0.078236	0.543524	0.008556
HGDP00043	30.530507497862	66.4782374264672	0	0.003376	0.186156	0.032702	0.020557	0.035531	0.117774	0.045602	0.556744	0.001558
HGDP00045	30.4366958977655	66.5349920507986	0	0.002351	0.201501	0.002413	0.014792	0.028244	0.107153	0.05469	0.588847	1e-05
HGDP00047	30.4409765083808	66.5134671545588	0	0.001836	0.172339	0.054072	0.014632	0.032835	0.152615	0.039178	0.532484	1e-05
HGDP00049	30.4085906313267	66.4094382384792	0	1e-05	0.21081	0.017087	0.006149	0.028898	0.121245	0.052629	0.562293	0.00088
HGDP00213	33.4168295885529	70.4420877064113	0	1e-05	0.241961	1e-05	0.033014	0.043049	0.117317	0.069211	0.479109	0.016319
HGDP00216	33.4955646328256	70.5949115790892	0	0.005424	0.221711	0.002095	0.023508	0.038671	0.112053	0.108535	0.480835	0.007167
HGDP00218	33.4255375618208	70.4220124623273	0	3.8e-05	0.245787	1e-05	0.028459	0.034767	0.121549	0.079479	0.463902	0.026009
HGDP00222	33.45603599675	70.5218148141168	0	0.008312	0.238996	1e-05	0.011765	0.048579	0.102719	0.100048	0.489559	1e-05
HGDP00224	33.5864557088446	70.5673071176745	0	0.009005	0.249287	6.9e-05	0.028199	0.039536	0.119498	0.087679	0.465301	0.001427
HGDP00226	33.4817332247365	70.5039928784594	0	0.01167	0.227263	0.002823	0.010429	0.040778	0.141415	0.087597	0.455834	0.02219
HGDP00228	33.4909476026986	70.4790847431403	0	1e-05	0.238042	0.007465	0.020057	0.043097	0.089971	0.104899	0.486869	0.00959
HGDP00230	33.467250724379	70.439274240518	0	0.011686	0.232958	0.00773	0.026767	0.045588	0.093145	0.100481	0.479297	0.002349
HGDP00232	33.47784121559	70.4544369325973	0	0.002304	0.233327	0.003449	0.023762	0.045006	0.062476	0.108885	0.519942	0.000849
HGDP00241	33.5752885781322	70.5875423087273	0	0.003821	0.258637	1e-05	0.021244	0.040582	0.122061	0.07725	0.473565	0.00283
HGDP00243	33.5771113006957	70.5357025905512	0	0.004891	0.263523	0.005141	1e-05	0.024588	0.136374	0.068614	0.484683	0.012177
HGDP00244	33.5704633840919	70.5486175061204	0	0.003073	0.243711	0.000239	0.009871	0.040803	0.113562	0.104285	0.474195	0.01026
HGDP00247	33.5557130307052	70.5908848608844	0	1e-05	0.241928	0.00299	0.018912	0.040709	0.094904	0.090261	0.486689	0.023598
HGDP00248	33.4548447027896	70.5700606966391	0	0.001333	0.23081	0.002058	0.023021	0.053353	0.082154	0.091076	0.499855	0.01634
HGDP00254	33.5098758111801	70.5153117302339	0	0.003212	0.247848	1e-05	0.019963	0.032181	0.120186	0.080881	0.486031	0.009687
HGDP00258	33.4595125170052	70.5321866876911	0	0.000135	0.230701	0.002444	0.02303	0.055627	0.068546	0.105582	0.488609	0.025328
HGDP00259	33.5606398423761	70.5267558248714	0	0.005589	0.259755	0.001396	0.025293	0.024708	0.105422	0.082747	0.484238	0.01085
HGDP00262	33.5347550958488	70.5135697629768	0	1e-05	0.245082	5.3e-05	0.022136	0.036511	0.112711	0.096166	0.4823	0.005031
HGDP00264	33.4849378832243	70.4438037733547	0	0.020158	0.231112	0.004047	0.024736	0.04	0.096072	0.101202	0.478896	0.003777
HG02491	31.5800557191949	74.3303544532973	0	0.001198	0.205214	1e-05	0.023424	0.069419	0.033681	0.152715	0.509316	0.005023
HG02600	31.5943150406238	74.2244000438601	0	0.001001	0.192684	0.005799	0.025737	0.08321	0.00658	0.187749	0.493295	0.003945
HG02601	31.5076949267648	74.3140475708526	0	0.010199	0.183126	0.013198	0.037305	0.082798	0.008554	0.165344	0.499466	1e-05
HG02687	31.5698644122574	74.3702408883721	0	0.008948	0.163995	0.010631	0.01966	0.102431	1e-05	0.19971	0.494605	1e-05
HG02688	31.510001187725	74.3870297545102	0	1e-05	0.177457	0.003673	0.028222	0.088592	1e-05	0.21957	0.482457	1e-05
HG02724	31.5452833985444	74.3597204943653	0	0.008588	0.174535	0.006648	0.028205	0.090918	1e-05	0.211631	0.474423	0.005042
HG02783	31.5838560780045	74.3324364337139	0	1e-05	0.179204	0.006237	0.02695	0.08723	1e-05	0.214137	0.486211	1e-05
HG02790	31.4311679668259	74.3370843296871	0	0.012168	0.166744	0.009099	0.027187	0.102286	1e-05	0.206234	0.476262	1e-05
HGDP01347	35.9746423284523	100.907514687162	0	0.006794	0.019493	0.001297	0.004678	0.009527	0.009852	0.780263	0.028441	0.139656
HGDP01348	36.0558705028146	100.999658037862	0	0.007154	0.021507	0.005404	0.004667	0.013796	0.024555	0.743225	0.027618	0.152074
HGDP01349	35.9309459857177	101.085525424778	0	0.004344	0.003053	0.001201	1e-05	0.00725	0.026207	0.784719	0.017801	0.155415
HGDP01350	35.9728941128589	100.948425811809	0	1e-05	0.016901	0.000831	0.001306	0.010045	0.028343	0.730853	0.03906	0.172651
HGDP01351	36.0733147274703	101.092651443603	0	1e-05	0.015469	1e-05	0.003202	0.005947	0.011991	0.77717	0.040561	0.145639
HGDP01352	36.0396389401052	100.964835771732	0	9e-04	0.021861	0.002833	0.000204	0.006366	0.01226	0.777206	0.022767	0.155604
HGDP01353	36.0706139777321	101.056044296594	0	0.003172	0.031595	1e-05	0.007367	0.006829	0.028944	0.744079	0.016366	0.161638
HGDP01354	35.9081280399114	100.905139678763	0	0.002262	0.018133	0.002619	0.000552	1e-05	0.012777	0.806372	0.025458	0.131817
HGDP01355	36.0715270727873	101.098406850221	0	0.003719	0.018201	0.003842	0.005231	0.007001	0.009953	0.777408	0.021912	0.152733
HGDP01356	35.9622870401479	101.081053845305	0	1e-05	0.021117	1e-05	0.006709	0.011288	0.013715	0.76126	0.043458	0.142434
HGDP01244	43.5657187514938	81.5296043525916	0	1e-05	0.005943	0.001135	1e-05	0.000415	0.018512	0.724773	0.013184	0.236018
HGDP01245	43.4534860620741	81.5778289897833	0	1e-05	1e-05	1e-05	1e-05	1e-05	0.021412	0.734188	1e-05	0.24434
HGDP01246	43.5742042935453	81.5613748346455	0	1e-05	1e-05	1e-05	1e-05	0.000758	0.010116	0.735331	0.007967	0.245788
HGDP01248	43.4692122699227	81.4759459023364	0	1e-05	0.012456	0.001867	0.005873	1e-05	0.026558	0.702906	0.020859	0.229462
HGDP01249	43.5576604668982	81.513758524321	0	0.001662	0.006011	1e-05	1e-05	1.2e-05	0.008513	0.745512	0.014288	0.223981
HGDP01250	43.4595046170987	81.4249675252475	0	1e-05	1e-05	1e-05	1e-05	1e-05	0.035172	0.720126	0.011873	0.232779
HGDP01251	43.4814354809467	81.5276357830502	0	0.001081	0.00119	0.003014	1e-05	0.008547	0.015141	0.761158	0.003151	0.206707
HGDP01297	43.901291650394	81.0485579425935	0	0.009882	0.149201	0.004863	0.019845	0.007611	0.133801	0.339412	0.210877	0.124507
HGDP01298	43.9629684205633	81.0635929073207	0	1e-05	0.185005	1e-05	0.017289	0.014425	0.145571	0.309674	0.210054	0.117962
HGDP01299	44.0126233713701	81.0859226973262	0	0.010707	0.142613	1e-05	0.02147	0.008776	0.125495	0.360968	0.19033	0.13963
HGDP01300	44.0839846994262	81.0679129242431	0	0.010494	0.158406	1e-05	0.015981	0.012578	0.129657	0.322464	0.20323	0.14718
HGDP01301	43.9328060015105	80.963631901145	0	0.005631	0.145856	0.002811	0.019923	0.009304	0.121536	0.356069	0.182589	0.156282
HGDP01302	43.9332492376212	81.0443590474315	0	0.0074	0.10704	1e-05	0.023006	0.00759	0.108812	0.390037	0.122434	0.233672
HGDP01303	43.9709246295039	81.0458537102677	0	0.006643	0.159799	1e-05	0.014251	0.016529	0.150787	0.327445	0.208453	0.116083
HGDP01304	44.0996343528852	81.0507084858138	0	0.005251	0.118415	1e-05	0.006382	0.003332	0.119188	0.411941	0.175523	0.159957
HGDP01305	44.0693978413474	81.0998591199983	0	0.004877	0.13388	0.006767	0.008792	0.00685	0.121173	0.393333	0.154235	0.170094
HGDP01306	43.9931833411101	80.9737812569365	0	0.004314	0.157554	0.004123	0.006164	0.00927	0.129386	0.36698	0.174827	0.147382
kalmyk9	46.1359898809157	45.3368599412125	0	0.011843	0.066617	1e-05	0.01274	0.002214	0.098481	0.449683	0.032692	0.325719
kalmyk11	46.1700105807092	45.429873748878	0	0.000725	0.070718	0.002077	1e-05	0.006482	0.086358	0.461501	0.033338	0.338791
kalmyk13	46.2546159006935	45.2570543780085	0	1e-05	0.059424	1e-05	0.008345	1e-05	0.061699	0.483525	0.044506	0.34247
kalmyk14	46.1247435187735	45.3098455681093	0	1e-05	0.047916	0.001774	0.019977	1e-05	0.069557	0.494856	0.038529	0.32737
kalmyk22	46.1699605837744	45.2706924422272	0	4.8e-05	0.066293	0.000672	0.008843	0.002877	0.067041	0.500609	0.045644	0.307972
kalmyk32	46.2136418105382	45.3435798894241	0	0.003511	0.066603	0.000641	0.004128	0.000869	0.068123	0.480383	0.045076	0.330666
kalmyk39	46.2435124081839	45.3954799023084	0	1e-05	0.05563	1e-05	0.002322	1e-05	0.060795	0.484973	0.033128	0.363121
kalmyk44	46.2607024036627	45.3532655257825	0	1e-05	0.054724	0.005626	0.008544	1e-05	0.072694	0.490504	0.04375	0.324139
kalmyk55	46.0750606478937	45.3996569793765	0	1e-05	0.069849	0.003678	1e-05	1.5e-05	0.073393	0.520365	0.023688	0.308992
kalmyk67	46.266048129769	45.3788228412252	0	1e-05	0.055195	0.001125	0.02607	0.003006	0.062002	0.47908	0.045319	0.328192
Mansi43	60.2043468229473	66.5396574652568	0	0.023607	0.286209	1e-05	0.076107	1e-05	0.167913	0.112601	0.03251	0.301033
Mansi48	60.114595319191	66.3746116270125	0	0.003602	0.285523	0.001812	0.044856	0.0038	0.1527	0.131815	0.020077	0.355815
Mansi56	60.261595482938	66.4317693123408	0	0.003846	0.281639	1e-05	0.081671	0.006088	0.114791	0.108607	0.035748	0.367599
Mansi76	63.8965739641339	61.5379754198249	0	0.001559	0.271029	0.001828	0.047987	0.007086	0.091869	0.134943	0.043473	0.400225
Mansi79	63.7052589362487	61.4410014083609	0	0.019883	0.264298	1e-05	0.052873	0.008969	0.105853	0.15221	0.024653	0.371251
Mansi84	63.8632476001047	61.5003740880638	0	0.000253	0.272903	1e-05	0.053885	1e-05	0.110758	0.145763	0.008542	0.407876
Mansi91	63.8515255912673	61.430338771781	0	0.001235	0.284717	1e-05	0.051629	1e-05	0.128054	0.134767	0.016019	0.383559
Mansi94	63.8845473227557	61.427098298911	0	0.004791	0.288942	0.000249	0.045968	0.002824	0.127644	0.123891	0.005859	0.399832
Tuba1	51.2095537744183	86.940391554404	0	0.003499	0.229699	1e-05	0.029198	1.1e-05	0.088408	0.266964	0.069782	0.312429
Tuba2	51.0915395850036	86.9091850644909	0	0.012319	0.220084	1e-05	0.046258	1e-05	0.119819	0.276948	0.058116	0.266436
Tuba6	51.0701989866048	87.0930654529482	0	0.014385	0.219455	1e-05	0.012807	0.004471	0.096587	0.278557	0.067482	0.306246
Tuba9	51.1044546492118	87.0471919596195	0	0.004854	0.21965	1e-05	0.017695	1e-05	0.084033	0.302082	0.068643	0.303023
Tuba10	51.206805954054	87.025108595239	0	0.00422	0.23427	1e-05	0.019128	1e-05	0.107811	0.251621	0.091549	0.291382
Tuba11	51.0841544124484	87.0361735637765	0	0.008097	0.243559	1e-05	0.033068	1.8e-05	0.107561	0.243331	0.078017	0.286341
Tuba12	51.1233928253595	87.0927305973135	0	0.015467	0.215554	1e-05	0.027444	0.000579	0.085545	0.30218	0.069029	0.284192
Tuba13	51.0563231724035	87.0808696678374	0	0.013678	0.216353	0.005839	0.028763	1e-05	0.08888	0.27027	0.08206	0.294146
Tuba15	51.0798967895284	86.9602878308855	0	0.006521	0.222926	0.00116	0.025439	1e-05	0.085372	0.288555	0.073912	0.296106
Tuba16	51.1208585720696	87.0436120642349	0	0.000615	0.185833	0.006679	0.032722	1e-05	0.072364	0.30188	0.070088	0.329809
Tuba17	51.0637774461601	87.0026574307121	0	0.009928	0.189807	0.000604	0.019717	1e-05	0.087093	0.301491	0.06692	0.324429
Tuba18	51.065730731627	87.0985041831154	0	0.017045	0.219531	0.003199	0.038156	0.000413	0.074072	0.290908	0.066222	0.290453
Tuba19	51.1524665194284	87.0688866768032	0	0.013971	0.209392	1e-05	0.025906	0.003124	0.087101	0.28169	0.067469	0.311337
Tuba20	51.1887259555236	86.9430907628965	0	0.030284	0.205459	1e-05	0.013828	0.004393	0.096896	0.27065	0.082275	0.296204
Tuba21	51.1420221402962	87.0878262060229	0	0.006335	0.21583	0.000851	0.016149	1e-05	0.089568	0.28475	0.06342	0.323086
Tuba22	51.0571929656155	87.0717722419649	0	0.021573	0.209377	1e-05	0.028149	1e-05	0.082262	0.273118	0.078243	0.307259
Tuba23	51.1892173422687	87.0398923736997	0	0.015083	0.210197	1e-05	0.024429	1e-05	0.090944	0.292076	0.072539	0.294713
Tuba24	51.1746335948538	87.0578607334755	0	0.010705	0.222193	1e-05	0.025245	1e-05	0.083306	0.291598	0.074426	0.292508
Tuba25	51.1300066628214	87.0132365635131	0	0.017496	0.230472	1e-05	0.026409	1e-05	0.115208	0.257416	0.076488	0.276492
Tuba29	51.046647402104	86.9656697338447	0	1e-05	0.218864	1e-05	0.014482	0.009902	0.083485	0.304304	0.072465	0.296476
Tuba30	51.1419763451163	87.0909362023696	0	0.023564	0.195317	0.000961	0.037041	1e-05	0.074904	0.298382	0.058922	0.3109
Tuba31	51.135899841059	86.9960098175798	0	0.000593	0.22846	1e-05	0.015104	0.002065	0.081815	0.272243	0.089356	0.310353
altai280p	51.8380980223417	85.8868394512683	0	0.003439	0.105418	0.002255	0.017728	0.003791	0.086159	0.384318	0.0553	0.341591
altai283p	51.8650207049213	85.8554160699714	0	1e-05	0.123646	1e-05	0.013638	1e-05	0.082636	0.391692	0.04882	0.339538
altai363p	51.9321517185308	85.9320140726399	0	0.001411	0.09074	1e-05	0.017839	1e-05	0.065432	0.419689	0.067608	0.33726
altai380k	51.8718748362735	85.9129387825728	0	0.004982	0.121219	0.002995	0.014809	1e-05	0.077955	0.366459	0.051484	0.360086
altai409k	51.8280590384733	85.93184958864	0	1e-05	0.114041	0.002392	0.009643	0.006338	0.077039	0.363128	0.043106	0.384302
altai419A	51.9524943929166	85.8622829393018	0	0.00065	0.123322	0.001086	0.013874	1e-05	0.104905	0.364769	0.046442	0.344942
altai431k	51.8083331467584	85.9713160020765	0	0.007855	0.121602	1e-05	0.01345	1e-05	0.075754	0.36633	0.07168	0.343309
Selkup4	65.5044157442823	82.3061464574188	0	0.016746	0.277663	1e-05	0.024876	0.001192	0.064517	0.15097	0.019568	0.444459
Selkup4a	65.5769565124717	82.2335307821631	0	0.000571	0.16562	1e-05	0.021898	1e-05	0.040813	0.211803	0.013612	0.545663
Selkup21	65.4434689191356	82.2085364417173	0	0.027463	0.267335	1e-05	0.044199	1e-05	0.088268	0.140655	0.017737	0.414323
Selkup38	65.4395699457452	82.3769821680617	0	0.006485	0.226338	1e-05	0.026482	1e-05	0.057466	0.17072	0.014915	0.497574
Selkup82	65.5874960877188	82.3235088201705	0	0.007044	0.21818	0.000756	0.039966	0.003409	0.065161	0.161269	0.003585	0.500631
Selkup83	65.4486858498957	82.3488493707962	0	0.005005	0.127439	0.000743	0.021309	1e-05	0.049346	0.233082	0.005887	0.557179
Selkup87	65.5426091464423	82.2039260683116	0	1e-05	0.083082	1e-05	0.012609	1e-05	0.028678	0.253199	0.007446	0.614956
Selkup105	65.452426088294	82.385509271035	0	0.018088	0.27945	0.001094	0.083178	0.003909	0.227773	0.095019	0.034922	0.256566
Selkup121	65.5272746496555	82.2187364607118	0	0.011968	0.230408	0.000527	0.025171	0.006266	0.040174	0.190049	0.012049	0.483389
Selkup220	65.5416945399437	82.2122519158758	0	0.017609	0.255686	1e-05	0.04509	0.003107	0.123205	0.154847	0.015659	0.384788
Tuvinians51	50.2259985471983	95.11036399276	0	1e-05	0.08061	0.001223	0.001831	0.002442	0.043353	0.43505	0.019301	0.416179
Tuvinians54	50.3127887724806	95.2522671416774	0	1e-05	0.076244	0.002955	0.002658	1e-05	0.057732	0.457097	0.026698	0.376596
Tuvinians56	50.2751548608672	95.0890838617366	0	1e-05	0.054772	0.000704	0.005989	1e-05	0.040533	0.472384	0.025598	0.399999
Tuvinians61	50.2187434009183	95.0608509773761	0	0.000663	0.067651	0.003732	0.000817	0.006512	0.054603	0.475415	0.025959	0.364648
Tuvinians64	50.3412417401466	95.2558997351583	0	0.005497	0.093457	1e-05	0.008173	1e-05	0.048261	0.371028	0.031785	0.441779
Tuvinians66	50.3513620034233	95.2265112331975	0	1e-05	0.061407	1e-05	0.008684	1e-05	0.045487	0.464277	0.018964	0.401152
Tuvinians67	50.3169936503191	95.0677034274582	0	0.004065	0.087898	0.001701	0.008488	0.000856	0.055851	0.386145	0.018973	0.436024
Tuvinians85	50.2559241981618	95.1201917490363	0	1e-05	0.091273	0.005916	0.000893	1e-05	0.052913	0.405605	0.034342	0.409038
Tuvinians86	50.3077250605356	95.2267638956103	0	1e-05	0.083477	1e-05	1e-05	0.002072	0.054397	0.421854	0.028191	0.40998
Tuvinians111	50.3435378353018	95.1156733755395	0	1e-05	0.088796	1e-05	0.006279	1e-05	0.055619	0.394126	0.043824	0.411326
ADR00504	71.0529811888468	94.986305442173	0	1e-05	0.016684	1e-05	0.006533	1e-05	1e-05	0.225399	1e-05	0.751333
ADR00507	71.0943270274904	94.9183615503833	0	1e-05	0.017522	0.002352	1e-05	0.001835	1e-05	0.230729	0.004205	0.743327
ADR00508	70.9414376722649	95.0464557664935	0	1e-05	0.031258	1e-05	0.000955	1e-05	1e-05	0.232954	1e-05	0.734783
ADR00509	70.9736182613298	94.9605327953119	0	1e-05	0.010391	1e-05	0.009189	1e-05	0.003573	0.237434	1e-05	0.739373
ADR00510	71.0581779076718	94.9478640701622	0	1e-05	0.011747	1e-05	1e-05	1e-05	1e-05	0.229943	1e-05	0.75825
ADR00511	71.0504022397567	95.0223281636834	0	1e-05	0.015312	1e-05	1e-05	1e-05	1e-05	0.214508	1e-05	0.770121
ADR00512	70.9653451169841	95.044020262314	0	1e-05	0.012123	1e-05	1e-05	1e-05	1e-05	0.225303	1e-05	0.762515
ADR00513	70.9916753937025	94.9150336636696	0	1e-05	1e-05	1e-05	0.006279	1e-05	1e-05	0.221524	1e-05	0.772137
ADR00514	71.047943899082	95.0076623767614	0	1e-05	0.035467	1e-05	0.006054	1e-05	1e-05	0.23643	1e-05	0.721999
ADR00515	71.0322546459269	95.0828048089054	0	1e-05	0.019541	1e-05	0.000818	1e-05	1e-05	0.237538	1e-05	0.742052
Nov_005	71.8999998155516	102.547208396625	0	1e-05	0.002542	1e-05	1e-05	1e-05	1e-05	0.223596	1e-05	0.773802
Klei10	40.2442624133918	21.7139127651788	6062.5	0.003458	0.003155	0.001184	0.010197	0.002423	0.871815	1e-05	0.107748	1e-05
Pal7	40.5723488661367	22.4135243907571	6351	0.00331	0.009159	0.004872	0.01921	0.003318	0.861288	1e-05	0.09351	0.005322
Rev5	40.425659673633	22.5664102566801	8301	0.004486	1e-05	0.007011	0.011136	1e-05	0.906605	1e-05	0.066101	0.00463
R11	41.9117927463166	13.4919399634097	11908	1e-05	1e-05	1e-05	0.99992	1e-05	1e-05	1e-05	1e-05	1e-05
R7	41.9040595626831	13.5107671760116	10681.5	1.1e-05	1e-05	1e-05	0.999919	1e-05	1e-05	1e-05	1e-05	1e-05
R15	41.9431922569778	13.5841704067402	9124.5	1e-05	1e-05	1e-05	0.99992	1e-05	1e-05	1e-05	1e-05	1e-05
R2	42.004855554169	13.6190045138914	7984	0.002661	0.000693	0.001066	0.053136	0.01057	0.861906	1e-05	0.069948	1e-05
R3	41.9284761177283	13.4746426079515	7729.5	1e-05	0.007009	0.007225	0.02632	0.004577	0.891121	1e-05	0.063718	1e-05
R8	41.9363162118383	13.5238753744029	7723.5	0.003285	0.00963	0.002511	0.046103	0.002554	0.846669	1e-05	0.08723	0.002009
R10	41.9948558488768	13.5296750075743	7629	0.002842	1e-05	0.004142	0.043383	0.00092	0.871356	1e-05	0.073542	0.003795
R9	41.9950358326919	13.6003961853776	7496	0.002596	1.2e-05	1e-05	0.032405	1e-05	0.867881	1e-05	0.097066	1e-05
R6	41.9651590017509	13.6058354408108	7159.5	0.002253	1e-05	1e-05	0.21661	0.001028	0.758851	0.004099	0.017128	1e-05
R4	41.8769116052799	13.4784632260073	4865	0.000481	0.000116	0.001376	0.120065	1e-05	0.828557	1e-05	0.045486	0.003898
R5	42.0029883000907	13.4597262546513	4839.5	1e-05	1.5e-05	0.002213	0.128571	0.003513	0.843585	1e-05	0.022074	1e-05
NEO695	43.1736889635399	13.1112695167679	7299	0.003519	0.019746	0.00098	0.063683	0.002814	0.858454	1e-05	0.050783	1e-05
R18	43.8170953938086	13.0852416737191	7298.5	1e-05	1.1e-05	1e-05	0.069051	0.003322	0.82895	1e-05	0.098201	0.000434
R19	43.6763276991714	13.0751331334654	7233	1e-05	0.013288	1e-05	0.08466	0.005363	0.803519	1e-05	0.09313	1e-05
R17	43.7228761629947	13.0903061118163	7223.5	1e-05	0.006612	1e-05	0.118486	0.001851	0.79823	1e-05	0.070123	0.004668
R16	43.7071342877857	12.9912355544697	7207.5	1e-05	1e-05	1e-05	0.125888	0.003251	0.794662	1e-05	0.076149	1e-05
R24	40.8406840121746	8.36001038216986	5450	0.003376	1e-05	1e-05	0.167981	0.004795	0.823485	1e-05	1.1e-05	0.000322
R25	40.8331491930317	8.50606603637338	4150	1e-05	1e-05	0.005592	0.178046	0.001039	0.808703	1e-05	0.00658	1e-05
R26	40.8625189913809	8.47462668587454	4150	0.004527	1e-05	0.002853	0.144185	0.001916	0.846479	1e-05	1e-05	1e-05
R27	40.8274150892068	8.34920928167179	4150	0.001325	1e-05	1e-05	0.143466	0.006299	0.8254	1e-05	0.019741	0.003738
R28	40.7249634270463	8.35032932493836	4150	1e-05	1e-05	0.001291	0.168356	1e-05	0.826398	1e-05	0.002608	0.001308
R29	40.7900757419318	8.43568302100524	4150	0.00138	1e-05	0.000857	0.143081	0.003608	0.847764	1e-05	0.003279	1e-05
R22	40.8818478450552	8.34095549477264	3895.5	0.005013	0.016713	1e-05	0.169043	0.001336	0.793125	1e-05	0.014739	1e-05
NEO830	43.4120269480348	13.561752445763	5393	0.002692	0.040046	1e-05	0.169831	1e-05	0.784465	0.002925	1e-05	1e-05
R1014	41.4680214966927	13.269507169174	4950	0.008524	1e-05	0.002705	0.165456	0.000525	0.786698	1e-05	0.036063	1e-05
RISE489	45.1821934897359	10.3094489112683	4693	1e-05	0.006197	1e-05	0.160069	0.003262	0.806648	1e-05	0.017898	0.005896
NEO806	41.0056118381582	17.2254119740427	3015	0.006423	0.251755	1e-05	0.060052	1e-05	0.59311	1e-05	0.08862	1e-05
NEO823	40.9193984527793	16.7292107514292	4665	1e-05	0.014492	1e-05	0.135659	0.002813	0.805868	1e-05	0.041128	1e-05
R1	42.8709902168438	13.9364623165317	2834.5	0.00421	0.224939	1e-05	0.069095	0.002974	0.596753	1e-05	0.100893	0.001116
R1016	41.7261094238143	12.4448287861608	2750	0.006884	0.158557	1e-05	0.110222	0.001009	0.664338	1e-05	0.055186	0.003784
R473	42.1298463167716	11.6784679248743	2600	0.005389	0.163574	1e-05	0.102394	1e-05	0.666998	1e-05	0.061605	1e-05
R474	42.0089166600816	11.69631094479	2600	1e-05	0.217719	0.002867	0.08837	0.000185	0.608306	1e-05	0.082523	1e-05
R475	42.1046194485948	11.698377616033	2600	0.006183	0.089089	0.055026	0.084647	0.003034	0.655007	0.001443	0.105561	1e-05
R850	41.5169172434136	12.4550476822909	2600	1e-05	0.112168	0.010566	0.038702	0.001264	0.570659	1e-05	0.260586	0.006034
R851	41.5042043410707	12.5474594485387	2600	1e-05	0.145795	1e-05	0.120227	1e-05	0.663952	1e-05	0.06854	0.001446
R1021	41.5630058146175	12.8771573685016	2600	1e-05	0.163679	2e-05	0.124391	1.4e-05	0.64883	1e-05	0.063036	1e-05
R435	41.7637575707398	12.6805543707404	2350	0.00485	0.199953	0.000232	0.151245	1e-05	0.576908	1e-05	0.063428	0.003365
R437	41.7541882419027	12.7156474131811	2250	1e-05	0.130365	0.005236	0.049069	0.005569	0.606396	1e-05	0.20234	0.001004
R1015	41.9227815073729	12.1320560640655	2800	0.002246	0.134804	0.002909	0.124757	1e-05	0.671773	1e-05	0.063481	1e-05
