Run,Model,Observed,Predicted,Delta
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,1,-1
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,1,1,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,1,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
59,baseline + ancestry,1,0,1
59,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,1,1,0
60,baseline + ancestry,1,1,0
60,baseline + ancestry,0,1,-1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,1,0,1
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
60,baseline + ancestry,0,0,0
